,,,prediction,confidence,,goundtruth
D:/UrbanSound8K_All4Eval/17973-2-0-29.wav,0.019707918,4,children_playing,0.314431548,0.49%,2
D:/UrbanSound8K_All4Eval/17973-2-0-31.wav,0.015095472,4,children_playing,0.663261235,0.38%,2
D:/UrbanSound8K_All4Eval/17973-2-0-32.wav,0.019885778,4,children_playing,0.644396484,0.50%,2
D:/UrbanSound8K_All4Eval/17973-2-0-8.wav,0.019952774,4,children_playing,0.595494211,0.50%,2
D:/UrbanSound8K_All4Eval/17973-2-0-9.wav,0.015067339,4,children_playing,0.422752529,0.38%,2
D:/UrbanSound8K_All4Eval/179868-1-0-0.wav,0.020132542,2.15,street_music,0.407897174,0.94%,1
D:/UrbanSound8K_All4Eval/180029-4-1-0.wav,0.014718056,3.06,drilling,0.636577964,0.48%,4
D:/UrbanSound8K_All4Eval/180029-4-16-0.wav,0.020051479,4,drilling,0.911999226,0.50%,4
D:/UrbanSound8K_All4Eval/180029-4-19-0.wav,0.014968872,4,air_conditioner,0.330066264,0.37%,4
D:/UrbanSound8K_All4Eval/180029-4-2-0.wav,0.024960041,3.235192744,drilling,0.624690413,0.77%,4
D:/UrbanSound8K_All4Eval/180029-4-20-0.wav,0.01460743,2.247596372,drilling,0.244001418,0.65%,4
D:/UrbanSound8K_All4Eval/180029-4-4-0.wav,0.019784451,3.16707483,drilling,0.769130468,0.62%,4
D:/UrbanSound8K_All4Eval/180029-4-5-0.wav,0.020065546,2.485986395,drilling,0.458611876,0.81%,4
D:/UrbanSound8K_All4Eval/180029-4-6-0.wav,0.015058279,1.94,drilling,0.317072153,0.78%,4
D:/UrbanSound8K_All4Eval/180029-4-9-0.wav,0.020339251,2.21,drilling,0.282010198,0.92%,4
D:/UrbanSound8K_All4Eval/180052-3-0-0.wav,0.020086288,4,dog_bark,0.810679793,0.50%,3
D:/UrbanSound8K_All4Eval/180052-3-0-1.wav,0.019987822,4,dog_bark,0.845721126,0.50%,3
D:/UrbanSound8K_All4Eval/180052-3-0-3.wav,0.024542809,4,dog_bark,0.750309348,0.61%,3
D:/UrbanSound8K_All4Eval/180052-3-0-4.wav,0.024581432,4,dog_bark,0.665958464,0.61%,3
D:/UrbanSound8K_All4Eval/180057-9-0-11.wav,0.020159245,4,engine_idling,0.185623944,0.50%,9
D:/UrbanSound8K_All4Eval/180057-9-0-20.wav,0.01468873,4,air_conditioner,0.414386421,0.37%,9
D:/UrbanSound8K_All4Eval/180057-9-0-34.wav,0.01520443,4,street_music,0.73282516,0.38%,9
D:/UrbanSound8K_All4Eval/180057-9-0-36.wav,0.019604445,4,street_music,0.75829649,0.49%,9
D:/UrbanSound8K_All4Eval/180057-9-0-5.wav,0.014756203,4,air_conditioner,0.358666599,0.37%,9
D:/UrbanSound8K_All4Eval/180057-9-0-7.wav,0.024804354,4,street_music,0.263307661,0.62%,9
D:/UrbanSound8K_All4Eval/180125-4-0-16.wav,0.019963503,4,drilling,0.485433102,0.50%,4
D:/UrbanSound8K_All4Eval/180125-4-0-17.wav,0.01508069,4,drilling,0.343153298,0.38%,4
D:/UrbanSound8K_All4Eval/180125-4-1-3.wav,0.019992352,4,drilling,0.4121553,0.50%,4
D:/UrbanSound8K_All4Eval/180125-4-1-5.wav,0.020071983,4,drilling,0.33472532,0.50%,4
D:/UrbanSound8K_All4Eval/180125-4-1-7.wav,0.019707441,4,engine_idling,0.335002363,0.49%,4
D:/UrbanSound8K_All4Eval/180125-4-1-8.wav,0.009973526,4,engine_idling,0.328645587,0.25%,4
D:/UrbanSound8K_All4Eval/180125-4-2-1.wav,0.020174026,4,engine_idling,0.414387405,0.50%,4
D:/UrbanSound8K_All4Eval/180125-4-2-13.wav,0.015268087,4,drilling,0.468033463,0.38%,4
D:/UrbanSound8K_All4Eval/180125-4-2-14.wav,0.019984722,4,drilling,0.504171729,0.50%,4
D:/UrbanSound8K_All4Eval/180125-4-2-15.wav,0.019681931,4,drilling,0.464830786,0.49%,4
D:/UrbanSound8K_All4Eval/180125-4-2-17.wav,0.019617558,4,drilling,0.765317261,0.49%,4
D:/UrbanSound8K_All4Eval/180125-4-3-0.wav,0.01505065,4,drilling,0.846995831,0.38%,4
D:/UrbanSound8K_All4Eval/180125-4-3-1.wav,0.024954081,4,drilling,0.666108966,0.62%,4
D:/UrbanSound8K_All4Eval/180125-4-3-10.wav,0.01458931,4,drilling,0.435564518,0.36%,4
D:/UrbanSound8K_All4Eval/180125-4-3-2.wav,0.024907112,4,drilling,0.534475803,0.62%,4
D:/UrbanSound8K_All4Eval/180125-4-3-22.wav,0.024539709,4,air_conditioner,0.356298745,0.61%,4
D:/UrbanSound8K_All4Eval/180125-4-3-24.wav,0.015027046,4,air_conditioner,0.398964733,0.38%,4
D:/UrbanSound8K_All4Eval/180125-4-3-4.wav,0.020080805,4,drilling,0.516285658,0.50%,4
D:/UrbanSound8K_All4Eval/180126-4-0-0.wav,0.020059824,3.03,drilling,0.992681623,0.66%,4
D:/UrbanSound8K_All4Eval/180126-4-1-0.wav,0.016248465,4,drilling,0.931357205,0.41%,4
D:/UrbanSound8K_All4Eval/180126-4-1-1.wav,0.01979804,4,drilling,0.836597443,0.49%,4
D:/UrbanSound8K_All4Eval/180126-4-1-2.wav,0.019597292,4,drilling,0.982114971,0.49%,4
D:/UrbanSound8K_All4Eval/180126-4-2-0.wav,0.01856184,2.05861678,drilling,0.762741685,0.90%,4
D:/UrbanSound8K_All4Eval/180126-4-3-0.wav,0.014559269,4,drilling,0.916834354,0.36%,4
D:/UrbanSound8K_All4Eval/180126-4-4-0.wav,0.0181005,4,drilling,0.962509573,0.45%,4
D:/UrbanSound8K_All4Eval/180126-4-4-1.wav,0.015771151,4,drilling,0.97221595,0.39%,4
D:/UrbanSound8K_All4Eval/180126-4-4-2.wav,0.020072937,4,drilling,0.975807488,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-0.wav,0.019670963,4,jackhammer,0.147064924,0.49%,4
D:/UrbanSound8K_All4Eval/180127-4-0-1.wav,0.020176172,4,street_music,0.233856007,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-10.wav,0.018063068,4,air_conditioner,0.389487535,0.45%,4
D:/UrbanSound8K_All4Eval/180127-4-0-11.wav,0.019976377,4,air_conditioner,0.339179337,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-12.wav,0.019596338,4,air_conditioner,0.36758709,0.49%,4
D:/UrbanSound8K_All4Eval/180127-4-0-13.wav,0.015335083,4,air_conditioner,0.372834831,0.38%,4
D:/UrbanSound8K_All4Eval/180127-4-0-14.wav,0.019567013,4,air_conditioner,0.331997991,0.49%,4
D:/UrbanSound8K_All4Eval/180127-4-0-15.wav,0.013169527,4,air_conditioner,0.288783967,0.33%,4
D:/UrbanSound8K_All4Eval/180127-4-0-16.wav,0.015024424,4,air_conditioner,0.245745584,0.38%,4
D:/UrbanSound8K_All4Eval/180127-4-0-17.wav,0.01983285,4,air_conditioner,0.309359729,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-18.wav,0.019825459,4,air_conditioner,0.367379755,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-19.wav,0.019848824,4,air_conditioner,0.417509526,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-2.wav,0.018059969,4,air_conditioner,0.281801313,0.45%,4
D:/UrbanSound8K_All4Eval/180127-4-0-20.wav,0.016429424,4,air_conditioner,0.474990696,0.41%,4
D:/UrbanSound8K_All4Eval/180127-4-0-21.wav,0.017024755,4,air_conditioner,0.37497884,0.43%,4
D:/UrbanSound8K_All4Eval/180127-4-0-3.wav,0.015185595,4,air_conditioner,0.3332856,0.38%,4
D:/UrbanSound8K_All4Eval/180127-4-0-4.wav,0.019810915,4,air_conditioner,0.400694788,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-5.wav,0.019938231,4,air_conditioner,0.46115157,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-6.wav,0.015291691,4,air_conditioner,0.436411411,0.38%,4
D:/UrbanSound8K_All4Eval/180127-4-0-7.wav,0.020150185,4,air_conditioner,0.394111156,0.50%,4
D:/UrbanSound8K_All4Eval/180127-4-0-8.wav,0.010050297,4,air_conditioner,0.419702113,0.25%,4
D:/UrbanSound8K_All4Eval/180127-4-0-9.wav,0.024834394,4,air_conditioner,0.390761316,0.62%,4
D:/UrbanSound8K_All4Eval/180128-4-0-0.wav,0.018064976,4,air_conditioner,0.621679425,0.45%,4
D:/UrbanSound8K_All4Eval/180128-4-11-0.wav,0.016695738,4,air_conditioner,0.402969092,0.42%,4
D:/UrbanSound8K_All4Eval/180128-4-11-1.wav,0.020070553,4,drilling,0.317111641,0.50%,4
D:/UrbanSound8K_All4Eval/180128-4-12-0.wav,0.015082359,4,drilling,0.870214701,0.38%,4
D:/UrbanSound8K_All4Eval/180128-4-13-0.wav,0.022127867,4,air_conditioner,0.527007341,0.55%,4
D:/UrbanSound8K_All4Eval/180128-4-14-0.wav,0.013128996,4,drilling,0.406135082,0.33%,4
D:/UrbanSound8K_All4Eval/180128-4-16-1.wav,0.015023708,4,air_conditioner,0.609153152,0.38%,4
D:/UrbanSound8K_All4Eval/180128-4-17-0.wav,0.009773016,4,air_conditioner,0.653521657,0.24%,4
D:/UrbanSound8K_All4Eval/180128-4-4-0.wav,0.009593725,4,drilling,0.349835396,0.24%,4
D:/UrbanSound8K_All4Eval/180128-4-5-0.wav,0.020276546,4,drilling,0.743084848,0.51%,4
D:/UrbanSound8K_All4Eval/180128-4-6-0.wav,0.015114307,4,drilling,0.921939313,0.38%,4
D:/UrbanSound8K_All4Eval/180128-4-6-1.wav,0.015041113,4,drilling,0.660570621,0.38%,4
D:/UrbanSound8K_All4Eval/180128-4-6-2.wav,0.010056019,4,air_conditioner,0.2470624,0.25%,4
D:/UrbanSound8K_All4Eval/180128-4-7-0.wav,0.017939806,4,drilling,0.976224959,0.45%,4
D:/UrbanSound8K_All4Eval/180128-4-7-2.wav,0.019851208,4,drilling,0.87306422,0.50%,4
D:/UrbanSound8K_All4Eval/180128-4-7-3.wav,0.017081261,4,drilling,0.885169208,0.43%,4
D:/UrbanSound8K_All4Eval/180128-4-7-4.wav,0.015315533,4,drilling,0.75143075,0.38%,4
D:/UrbanSound8K_All4Eval/180128-4-7-5.wav,0.015064955,4,drilling,0.522806108,0.38%,4
D:/UrbanSound8K_All4Eval/180128-4-9-0.wav,0.020157099,4,drilling,0.387930512,0.50%,4
D:/UrbanSound8K_All4Eval/180132-4-0-0.wav,0.015023708,3.45,drilling,0.984798133,0.44%,4
D:/UrbanSound8K_All4Eval/180132-4-1-0.wav,0.020087004,3.597278912,drilling,0.905603409,0.56%,4
D:/UrbanSound8K_All4Eval/180132-4-2-0.wav,0.020039797,2.405147392,drilling,0.738602102,0.83%,4
D:/UrbanSound8K_All4Eval/180132-4-3-0.wav,0.020066023,4,drilling,0.916188598,0.50%,4
D:/UrbanSound8K_All4Eval/180134-4-1-3.wav,0.015030622,4,drilling,0.86513865,0.38%,4
D:/UrbanSound8K_All4Eval/180134-4-1-7.wav,0.020213604,4,drilling,0.969550848,0.51%,4
D:/UrbanSound8K_All4Eval/180134-4-1-8.wav,0.015059471,4,drilling,0.929904878,0.38%,4
D:/UrbanSound8K_All4Eval/180134-4-1-9.wav,0.0200665,4,drilling,0.947386026,0.50%,4
D:/UrbanSound8K_All4Eval/180134-4-2-0.wav,0.015070915,4,drilling,0.97021699,0.38%,4
D:/UrbanSound8K_All4Eval/180134-4-2-1.wav,0.017728329,4,drilling,0.971184433,0.44%,4
D:/UrbanSound8K_All4Eval/180134-4-2-11.wav,0.014579058,4,drilling,0.979992747,0.36%,4
D:/UrbanSound8K_All4Eval/180134-4-2-13.wav,0.017231941,4,drilling,0.990536571,0.43%,4
D:/UrbanSound8K_All4Eval/180134-4-2-15.wav,0.01499033,4,drilling,0.979850948,0.37%,4
D:/UrbanSound8K_All4Eval/180134-4-2-16.wav,0.020436525,4,drilling,0.979227126,0.51%,4
D:/UrbanSound8K_All4Eval/180134-4-2-17.wav,0.019612551,4,drilling,0.980648816,0.49%,4
D:/UrbanSound8K_All4Eval/180134-4-2-19.wav,0.01474452,4,drilling,0.976439834,0.37%,4
D:/UrbanSound8K_All4Eval/180134-4-2-3.wav,0.016901016,4,drilling,0.992973804,0.42%,4
D:/UrbanSound8K_All4Eval/180134-4-2-4.wav,0.010077477,4,drilling,0.993256629,0.25%,4
D:/UrbanSound8K_All4Eval/180134-4-2-5.wav,0.020315886,4,drilling,0.989687681,0.51%,4
D:/UrbanSound8K_All4Eval/180134-4-2-6.wav,0.017682076,4,drilling,0.985252082,0.44%,4
D:/UrbanSound8K_All4Eval/180134-4-2-9.wav,0.023937702,4,drilling,0.984482706,0.60%,4
D:/UrbanSound8K_All4Eval/180156-1-0-0.wav,0.015051603,2.357125,street_music,0.268962264,0.64%,1
D:/UrbanSound8K_All4Eval/180156-1-6-0.wav,0.01981163,3.905104167,street_music,0.318223506,0.51%,1
D:/UrbanSound8K_All4Eval/180256-3-0-0.wav,0.027053833,4,dog_bark,0.461919397,0.68%,3
D:/UrbanSound8K_All4Eval/180256-3-0-1.wav,0.01954031,4,dog_bark,0.856345534,0.49%,3
D:/UrbanSound8K_All4Eval/180256-3-0-2.wav,0.020062208,4,dog_bark,0.69627434,0.50%,3
D:/UrbanSound8K_All4Eval/180256-3-0-3.wav,0.015093327,4,dog_bark,0.511696219,0.38%,3
D:/UrbanSound8K_All4Eval/180257-3-0-1.wav,0.02013588,4,dog_bark,0.898896694,0.50%,3
D:/UrbanSound8K_All4Eval/180257-3-0-3.wav,0.020194054,4,dog_bark,0.881409764,0.50%,3
D:/UrbanSound8K_All4Eval/180257-3-0-4.wav,0.02024436,4,dog_bark,0.933306277,0.51%,3
D:/UrbanSound8K_All4Eval/180257-3-0-5.wav,0.020032406,4,dog_bark,0.871641457,0.50%,3
D:/UrbanSound8K_All4Eval/180937-4-0-11.wav,0.020067692,4,jackhammer,0.720680594,0.50%,4
D:/UrbanSound8K_All4Eval/180937-4-0-13.wav,0.029803514,4,drilling,0.764505744,0.75%,4
D:/UrbanSound8K_All4Eval/180937-4-0-14.wav,0.029909372,4,drilling,0.445886821,0.75%,4
D:/UrbanSound8K_All4Eval/180937-4-0-19.wav,0.024761915,4,drilling,0.904610276,0.62%,4
D:/UrbanSound8K_All4Eval/180937-4-0-20.wav,0.024591446,4,drilling,0.890545964,0.61%,4
D:/UrbanSound8K_All4Eval/180937-4-1-12.wav,0.019989014,4,jackhammer,0.915352881,0.50%,4
D:/UrbanSound8K_All4Eval/180937-4-1-20.wav,0.030294657,4,jackhammer,0.760936916,0.76%,4
D:/UrbanSound8K_All4Eval/180937-4-1-27.wav,0.029765606,4,jackhammer,0.978252113,0.74%,4
D:/UrbanSound8K_All4Eval/180937-4-1-30.wav,0.029642105,4,jackhammer,0.966807485,0.74%,4
D:/UrbanSound8K_All4Eval/180937-4-1-46.wav,0.030436516,4,jackhammer,0.551533937,0.76%,4
D:/UrbanSound8K_All4Eval/180937-4-1-47.wav,0.020160198,4,jackhammer,0.875837207,0.50%,4
D:/UrbanSound8K_All4Eval/180937-4-1-54.wav,0.02985096,4,drilling,0.577922583,0.75%,4
D:/UrbanSound8K_All4Eval/180937-4-2-1.wav,0.019720078,4,jackhammer,0.96497637,0.49%,4
D:/UrbanSound8K_All4Eval/180937-4-2-2.wav,0.025073051,4,drilling,0.44551149,0.63%,4
D:/UrbanSound8K_All4Eval/180937-4-3-12.wav,0.029683352,4,drilling,0.729616344,0.74%,4
D:/UrbanSound8K_All4Eval/180937-4-3-9.wav,0.030303717,4,drilling,0.665883958,0.76%,4
D:/UrbanSound8K_All4Eval/180937-7-0-0.wav,0.029868364,4,jackhammer,0.865812659,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-0-1.wav,0.025025368,4,jackhammer,0.821492672,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-0-2.wav,0.029745817,4,jackhammer,0.943319917,0.74%,7
D:/UrbanSound8K_All4Eval/180937-7-0-4.wav,0.030107737,4,jackhammer,0.98282671,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-0-5.wav,0.025037527,4,jackhammer,0.979081392,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-0-6.wav,0.019655228,4,jackhammer,0.949021995,0.49%,7
D:/UrbanSound8K_All4Eval/180937-7-1-0.wav,0.025082111,4,jackhammer,0.955836952,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-1-1.wav,0.030114889,4,jackhammer,0.979696035,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-1-10.wav,0.024935246,4,jackhammer,0.868381381,0.62%,7
D:/UrbanSound8K_All4Eval/180937-7-1-11.wav,0.030272961,4,jackhammer,0.977749765,0.76%,7
D:/UrbanSound8K_All4Eval/180937-7-1-12.wav,0.030054331,4,jackhammer,0.958895206,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-1-13.wav,0.029855251,4,jackhammer,0.990767896,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-1-14.wav,0.019645929,4,jackhammer,0.977820694,0.49%,7
D:/UrbanSound8K_All4Eval/180937-7-1-15.wav,0.02099061,4,drilling,0.318526596,0.52%,7
D:/UrbanSound8K_All4Eval/180937-7-1-2.wav,0.025137663,4,jackhammer,0.913680613,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-1-3.wav,0.014873028,4,jackhammer,0.882976592,0.37%,7
D:/UrbanSound8K_All4Eval/180937-7-1-4.wav,0.025136232,4,jackhammer,0.73051703,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-1-5.wav,0.025402784,4,jackhammer,0.607453167,0.64%,7
D:/UrbanSound8K_All4Eval/180937-7-1-6.wav,0.019815683,4,jackhammer,0.474544704,0.50%,7
D:/UrbanSound8K_All4Eval/180937-7-1-7.wav,0.029820681,4,jackhammer,0.931584537,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-1-8.wav,0.019794226,4,jackhammer,0.919197023,0.49%,7
D:/UrbanSound8K_All4Eval/180937-7-1-9.wav,0.029816628,4,jackhammer,0.403998286,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-2-0.wav,0.025195122,4,jackhammer,0.970746934,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-2-1.wav,0.024777174,4,jackhammer,0.909766972,0.62%,7
D:/UrbanSound8K_All4Eval/180937-7-2-10.wav,0.024623394,4,jackhammer,0.973437786,0.62%,7
D:/UrbanSound8K_All4Eval/180937-7-2-2.wav,0.019784451,4,jackhammer,0.957128108,0.49%,7
D:/UrbanSound8K_All4Eval/180937-7-2-3.wav,0.03026247,4,jackhammer,0.894934833,0.76%,7
D:/UrbanSound8K_All4Eval/180937-7-2-4.wav,0.034946442,4,jackhammer,0.932705641,0.87%,7
D:/UrbanSound8K_All4Eval/180937-7-2-5.wav,0.034953117,4,jackhammer,0.907642245,0.87%,7
D:/UrbanSound8K_All4Eval/180937-7-2-6.wav,0.020200968,4,jackhammer,0.822910964,0.51%,7
D:/UrbanSound8K_All4Eval/180937-7-2-7.wav,0.030089855,4,jackhammer,0.807220697,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-2-8.wav,0.024549007,4,jackhammer,0.930724561,0.61%,7
D:/UrbanSound8K_All4Eval/180937-7-2-9.wav,0.025047064,4,jackhammer,0.906011164,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-3-0.wav,0.030357838,4,jackhammer,0.882398427,0.76%,7
D:/UrbanSound8K_All4Eval/180937-7-3-1.wav,0.025403738,4,jackhammer,0.971989036,0.64%,7
D:/UrbanSound8K_All4Eval/180937-7-3-10.wav,0.029801369,4,drilling,0.446578592,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-11.wav,0.025042772,4,jackhammer,0.881017387,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-3-12.wav,0.030014753,4,jackhammer,0.941341043,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-13.wav,0.030118704,4,jackhammer,0.970789552,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-14.wav,0.024588346,4,jackhammer,0.954592228,0.61%,7
D:/UrbanSound8K_All4Eval/180937-7-3-15.wav,0.025110245,4,jackhammer,0.895556569,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-3-17.wav,0.019826412,4,jackhammer,0.878302753,0.50%,7
D:/UrbanSound8K_All4Eval/180937-7-3-18.wav,0.024636269,4,jackhammer,0.959537387,0.62%,7
D:/UrbanSound8K_All4Eval/180937-7-3-19.wav,0.025182009,4,jackhammer,0.88232547,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-3-2.wav,0.029803753,4,jackhammer,0.944191813,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-20.wav,0.024739981,4,children_playing,0.508384526,0.62%,7
D:/UrbanSound8K_All4Eval/180937-7-3-21.wav,0.020089149,4,children_playing,0.70977056,0.50%,7
D:/UrbanSound8K_All4Eval/180937-7-3-22.wav,0.019697428,4,children_playing,0.25385806,0.49%,7
D:/UrbanSound8K_All4Eval/180937-7-3-23.wav,0.025616884,4,jackhammer,0.975657642,0.64%,7
D:/UrbanSound8K_All4Eval/180937-7-3-24.wav,0.025078773,4,jackhammer,0.962523401,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-3-26.wav,0.022425652,4,jackhammer,0.986816823,0.56%,7
D:/UrbanSound8K_All4Eval/180937-7-3-27.wav,0.020093679,4,jackhammer,0.969954312,0.50%,7
D:/UrbanSound8K_All4Eval/180937-7-3-28.wav,0.025052309,4,jackhammer,0.979065359,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-3-29.wav,0.029805183,4,jackhammer,0.974065542,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-3.wav,0.034747124,4,jackhammer,0.936760426,0.87%,7
D:/UrbanSound8K_All4Eval/180937-7-3-30.wav,0.030102491,4,jackhammer,0.872799218,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-31.wav,0.020065784,4,jackhammer,0.527688086,0.50%,7
D:/UrbanSound8K_All4Eval/180937-7-3-32.wav,0.024576426,4,drilling,0.804791987,0.61%,7
D:/UrbanSound8K_All4Eval/180937-7-3-33.wav,0.030144453,4,drilling,0.883901119,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-4.wav,0.029810905,4,jackhammer,0.934923887,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-5.wav,0.025051355,4,jackhammer,0.912149608,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-3-6.wav,0.029836416,4,jackhammer,0.877137482,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-7.wav,0.024885893,4,jackhammer,0.906072021,0.62%,7
D:/UrbanSound8K_All4Eval/180937-7-3-8.wav,0.030012369,4,jackhammer,0.864772975,0.75%,7
D:/UrbanSound8K_All4Eval/180937-7-3-9.wav,0.020034552,4,jackhammer,0.559968174,0.50%,7
D:/UrbanSound8K_All4Eval/180937-7-4-0.wav,0.028591633,4,jackhammer,0.79767251,0.71%,7
D:/UrbanSound8K_All4Eval/180937-7-4-10.wav,0.029686213,4,jackhammer,0.945677102,0.74%,7
D:/UrbanSound8K_All4Eval/180937-7-4-11.wav,0.023340702,4,jackhammer,0.985448837,0.58%,7
D:/UrbanSound8K_All4Eval/180937-7-4-12.wav,0.025074959,4,jackhammer,0.994028091,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-4-13.wav,0.034569502,4,jackhammer,0.970866382,0.86%,7
D:/UrbanSound8K_All4Eval/180937-7-4-14.wav,0.019901752,4,jackhammer,0.968299508,0.50%,7
D:/UrbanSound8K_All4Eval/180937-7-4-2.wav,0.034793377,4,jackhammer,0.994217932,0.87%,7
D:/UrbanSound8K_All4Eval/180937-7-4-3.wav,0.02507019,4,jackhammer,0.991526425,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-4-4.wav,0.025057554,4,jackhammer,0.985129714,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-4-5.wav,0.024276495,4,jackhammer,0.316222042,0.61%,7
D:/UrbanSound8K_All4Eval/180937-7-4-6.wav,0.025204182,4,jackhammer,0.60159564,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-4-7.wav,0.025069237,4,jackhammer,0.890057921,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-4-8.wav,0.025127411,4,jackhammer,0.97175324,0.63%,7
D:/UrbanSound8K_All4Eval/180937-7-4-9.wav,0.020439863,4,jackhammer,0.947375536,0.51%,7
D:/UrbanSound8K_All4Eval/180960-6-0-0.wav,0.020120382,2.07,gun_shot,0.769718945,0.97%,6
D:/UrbanSound8K_All4Eval/180977-3-1-0.wav,0.020104408,4,dog_bark,0.778323829,0.50%,3
D:/UrbanSound8K_All4Eval/180977-3-1-1.wav,0.019984722,4,dog_bark,0.897978067,0.50%,3
D:/UrbanSound8K_All4Eval/180977-3-1-5.wav,0.024857044,4,dog_bark,0.877485812,0.62%,3
D:/UrbanSound8K_All4Eval/181102-9-0-111.wav,0.025008678,4,street_music,0.589914441,0.63%,9
D:/UrbanSound8K_All4Eval/181102-9-0-117.wav,0.010152578,4,street_music,0.897975266,0.25%,9
D:/UrbanSound8K_All4Eval/181102-9-0-23.wav,0.019622326,4,air_conditioner,0.464871705,0.49%,9
D:/UrbanSound8K_All4Eval/181102-9-0-26.wav,0.019964457,4,street_music,0.584694445,0.50%,9
D:/UrbanSound8K_All4Eval/181102-9-0-50.wav,0.020088434,4,street_music,0.618703723,0.50%,9
D:/UrbanSound8K_All4Eval/181102-9-0-97.wav,0.01940155,4,street_music,0.46026957,0.49%,9
D:/UrbanSound8K_All4Eval/181624-4-0-0.wav,0.01267457,2.307800454,drilling,0.868266106,0.55%,4
D:/UrbanSound8K_All4Eval/181624-4-1-0.wav,0.020232439,4,drilling,0.958781183,0.51%,4
D:/UrbanSound8K_All4Eval/181624-4-10-0.wav,0.014549732,2.28,drilling,0.785048544,0.64%,4
D:/UrbanSound8K_All4Eval/181624-4-2-0.wav,0.009554148,2.65,drilling,0.873959124,0.36%,4
D:/UrbanSound8K_All4Eval/181624-4-9-0.wav,0.012043238,1.96,drilling,0.930085957,0.61%,4
D:/UrbanSound8K_All4Eval/181725-3-0-16.wav,0.020053625,4,dog_bark,0.898112535,0.50%,3
D:/UrbanSound8K_All4Eval/181725-3-0-22.wav,0.017648697,4,dog_bark,0.81527853,0.44%,3
D:/UrbanSound8K_All4Eval/181725-3-0-37.wav,0.020112753,4,dog_bark,0.742366612,0.50%,3
D:/UrbanSound8K_All4Eval/182103-9-0-0.wav,0.015022278,4,street_music,0.707491934,0.38%,9
D:/UrbanSound8K_All4Eval/182103-9-0-22.wav,0.017065763,4,drilling,0.370314389,0.43%,9
D:/UrbanSound8K_All4Eval/182103-9-0-26.wav,0.009992123,4,street_music,0.686418474,0.25%,9
D:/UrbanSound8K_All4Eval/182103-9-0-47.wav,0.019880772,4,street_music,0.339966476,0.50%,9
D:/UrbanSound8K_All4Eval/182103-9-0-53.wav,0.020115376,4,street_music,0.514510572,0.50%,9
D:/UrbanSound8K_All4Eval/182103-9-0-8.wav,0.009829521,4,street_music,0.311366588,0.25%,9
D:/UrbanSound8K_All4Eval/182739-2-0-13.wav,0.020036459,4,children_playing,0.254691392,0.50%,2
D:/UrbanSound8K_All4Eval/182739-2-0-17.wav,0.010070562,4,children_playing,0.769959271,0.25%,2
D:/UrbanSound8K_All4Eval/182739-2-0-24.wav,0.01506567,4,children_playing,0.443695754,0.38%,2
D:/UrbanSound8K_All4Eval/182739-2-0-35.wav,0.019672632,4,street_music,0.514914393,0.49%,2
